State,Zip Code,TaxRegionName,EstimatedCombinedRate,StateRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
NC,27120,WINSTON-SALEM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27127,MIDWAY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27130,WINSTON-SALEM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27150,WINSTON-SALEM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27152,WINSTON-SALEM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27155,WINSTON-SALEM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27157,WINSTON-SALEM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27198,WINSTON-SALEM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27199,WINSTON-SALEM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27201,ALAMANCE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27202,ALAMANCE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27203,ASHEBORO,0.07,0.0475,0.0225,0.0,0.0,0
NC,27204,ASHEBORO,0.07,0.0475,0.0225,0.0,0.0,0
NC,27205,ASHEBORO,0.07,0.0475,0.0225,0.0,0.0,0
NC,27207,CHATHAM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27208,CHATHAM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27209,BISCOE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27212,YANCEYVILLE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27213,CHATHAM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27214,ROCKINGHAM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27215,ALAMANCE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27216,BURLINGTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27217,BURLINGTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27228,CHATHAM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27229,MONTGOMERY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27230,RANDOLPH,0.07,0.0475,0.0225,0.0,0.0,0
NC,27231,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27233,RANDOLPH,0.07,0.0475,0.0225,0.0,0.0,0
NC,27235,FORSYTH,0.07,0.0475,0.0225,0.0,0.0,0
NC,27237,LEE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27239,DENTON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27242,ROBBINS,0.07,0.0475,0.0225,0.0,0.0,0
NC,27243,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27244,BURLINGTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27247,MONTGOMERY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27248,FRANKLINVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27249,ROCKINGHAM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27252,GOLDSTON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27253,BURLINGTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27256,CHATHAM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27258,BURLINGTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27259,MOORE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27260,HIGH POINT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27261,HIGH POINT,0.0675,0.0475,0.02,0.0,0.0,0
NC,27262,HIGH POINT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27263,HIGH POINT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27264,ARCHDALE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27265,WALLBURG,0.07,0.0475,0.0225,0.0,0.0,0
NC,27268,HIGH POINT,0.0675,0.0475,0.02,0.0,0.0,0
NC,27278,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27281,FOXFIRE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27282,HIGH POINT,0.0675,0.0475,0.02,0.0,0.0,0
NC,27283,RANDOLPH,0.07,0.0475,0.0225,0.0,0.0,0
NC,27284,WALLBURG,0.07,0.0475,0.0225,0.0,0.0,0
NC,27285,KERNERSVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27288,EDEN,0.07,0.0475,0.0225,0.0,0.0,0
NC,27289,EDEN,0.07,0.0475,0.0225,0.0,0.0,0
NC,27291,CASWELL,0.0675,0.0475,0.02,0.0,0.0,0
NC,27292,DENTON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27293,LEXINGTON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27294,LEXINGTON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27295,LEXINGTON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27298,LIBERTY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27299,LEXINGTON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27301,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27302,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27305,MILTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27306,MOUNT GILEAD,0.07,0.0475,0.0225,0.0,0.0,0
NC,27310,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27311,ROCKINGHAM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27312,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27313,RANDOLPH,0.07,0.0475,0.0225,0.0,0.0,0
NC,27314,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27315,CASWELL,0.0675,0.0475,0.02,0.0,0.0,0
NC,27316,FRANKLINVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27317,ASHEBORO,0.07,0.0475,0.0225,0.0,0.0,0
NC,27320,WENTWORTH,0.07,0.0475,0.0225,0.0,0.0,0
NC,27323,REIDSVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27325,ROBBINS,0.07,0.0475,0.0225,0.0,0.0,0
NC,27326,ROCKINGHAM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27330,BROADWAY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27331,SANFORD,0.07,0.0475,0.0225,0.0,0.0,0
NC,27332,BROADWAY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27340,ALAMANCE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27341,SEAGROVE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27342,SEDALIA,0.0675,0.0475,0.02,0.0,0.0,0
NC,27343,CASWELL,0.0675,0.0475,0.02,0.0,0.0,0
NC,27344,SILER CITY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27349,CHATHAM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27350,RANDOLPH,0.07,0.0475,0.0225,0.0,0.0,0
NC,27351,DAVIDSON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27355,STALEY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27356,STAR,0.07,0.0475,0.0225,0.0,0.0,0
NC,27357,STOKESDALE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27358,ROCKINGHAM,0.07,0.0475,0.0225,0.0,0.0,0
NC,27359,SWEPSONVILLE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27360,HIGH POINT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27361,THOMASVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27370,TRINITY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27371,TROY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27373,WALLBURG,0.07,0.0475,0.0225,0.0,0.0,0
NC,27374,DAVIDSON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27375,WENTWORTH,0.07,0.0475,0.0225,0.0,0.0,0
NC,27376,TAYLORTOWN,0.07,0.0475,0.0225,0.0,0.0,0
NC,27377,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27379,YANCEYVILLE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27401,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27402,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27403,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27404,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27405,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27406,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27407,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27408,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27409,GUILFORD,0.0675,0.0475,0.02,0.0,0.0,0
NC,27410,GUILFORD,0.0675,0.0475,0.02,0.0,0.0,0
NC,27411,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27412,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27413,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27415,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27416,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27417,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27419,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27420,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27425,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27427,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27429,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27435,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27438,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27455,SUMMERFIELD,0.0675,0.0475,0.02,0.0,0.0,0
NC,27495,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27497,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27498,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27499,GREENSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27501,ANGIER,0.0725,0.0475,0.02,0.0,0.005,0
NC,27502,APEX,0.0725,0.0475,0.02,0.0,0.005,0
NC,27503,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27504,AVERASBORO,0.07,0.0475,0.0225,0.0,0.0,0
NC,27505,BROADWAY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27506,HARNETT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27507,GRANVILLE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27508,BUNN,0.0675,0.0475,0.02,0.0,0.0,0
NC,27509,BUTNER,0.0675,0.0475,0.02,0.0,0.0,0
NC,27510,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27511,APEX,0.0725,0.0475,0.02,0.0,0.005,0
NC,27512,CARY,0.0725,0.0475,0.02,0.0,0.005,0
NC,27513,APEX,0.0725,0.0475,0.02,0.0,0.005,0
NC,27514,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27515,CHAPEL HILL,0.075,0.0475,0.0225,0.0,0.005,0
NC,27516,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27517,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27518,CARY,0.0725,0.0475,0.02,0.0,0.005,0
NC,27519,APEX,0.0725,0.0475,0.02,0.0,0.005,0
NC,27520,CLAYTON,0.0725,0.0475,0.02,0.0,0.005,0
NC,27521,COATS,0.07,0.0475,0.0225,0.0,0.0,0
NC,27522,WAKE,0.0725,0.0475,0.02,0.0,0.005,0
NC,27523,APEX,0.0725,0.0475,0.02,0.0,0.005,0
NC,27524,BENSON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27525,FRANKLINTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27526,FUQUAY-VARINA,0.0725,0.0475,0.02,0.0,0.005,0
NC,27527,WAKE,0.0725,0.0475,0.02,0.0,0.005,0
NC,27528,CLAYTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27529,GARNER,0.0725,0.0475,0.02,0.0,0.005,0
NC,27530,GOLDSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27531,GOLDSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27532,GOLDSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27533,GOLDSBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27534,GREENE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27536,VANCE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27537,MIDDLEBURG,0.0675,0.0475,0.02,0.0,0.0,0
NC,27539,FUQUAY-VARINA,0.0725,0.0475,0.02,0.0,0.005,0
NC,27540,FUQUAY-VARINA,0.0725,0.0475,0.02,0.0,0.005,0
NC,27541,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27542,KENLY,0.0675,0.0475,0.02,0.0,0.0,0
NC,27543,HARNETT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27544,KITTRELL,0.0675,0.0475,0.02,0.0,0.0,0
NC,27545,KNIGHTDALE,0.0725,0.0475,0.02,0.0,0.005,0
NC,27546,LILLINGTON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27549,LOUISBURG,0.0675,0.0475,0.02,0.0,0.0,0
NC,27551,MACON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27552,HARNETT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27553,VANCE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27555,MICRO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27556,MIDDLEBURG,0.0675,0.0475,0.02,0.0,0.0,0
NC,27557,MIDDLESEX,0.0675,0.0475,0.02,0.0,0.0,0
NC,27559,PITTSBORO,0.07,0.0475,0.0225,0.0,0.0,0
NC,27560,RALEIGH,0.075,0.0475,0.0225,0.0,0.005,0
NC,27562,APEX,0.0725,0.0475,0.02,0.0,0.005,0
NC,27563,NORLINA,0.0675,0.0475,0.02,0.0,0.0,0
NC,27565,OXFORD,0.0675,0.0475,0.02,0.0,0.0,0
NC,27568,STONEVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27569,PRINCETON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27570,WARREN,0.0675,0.0475,0.02,0.0,0.0,0
NC,27571,ROLESVILLE,0.0725,0.0475,0.02,0.0,0.005,0
NC,27572,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27573,ROXBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27574,ROXBORO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27576,MICRO,0.0675,0.0475,0.02,0.0,0.0,0
NC,27577,WILSON'S MILL,0.0675,0.0475,0.02,0.0,0.0,0
NC,27581,STEM,0.0675,0.0475,0.02,0.0,0.0,0
NC,27582,STOVALL,0.0675,0.0475,0.02,0.0,0.0,0
NC,27583,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27584,VANCE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27586,WARREN,0.0675,0.0475,0.02,0.0,0.0,0
NC,27587,DURHAM CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27588,WAKE FOREST,0.0725,0.0475,0.02,0.0,0.005,0
NC,27589,WARRENTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27591,ROLESVILLE,0.0725,0.0475,0.02,0.0,0.005,0
NC,27592,FUQUAY-VARINA,0.0725,0.0475,0.02,0.0,0.005,0
NC,27593,WILSON'S MILL,0.0675,0.0475,0.02,0.0,0.0,0
NC,27594,WARREN,0.0675,0.0475,0.02,0.0,0.0,0
NC,27596,WAKE,0.0725,0.0475,0.02,0.0,0.005,0
NC,27597,ZEBULON,0.0725,0.0475,0.02,0.0,0.005,0
NC,27599,CHAPEL HILL,0.075,0.0475,0.0225,0.0,0.005,0
NC,27601,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27602,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27603,FUQUAY-VARINA,0.0725,0.0475,0.02,0.0,0.005,0
NC,27604,KNIGHTDALE,0.0725,0.0475,0.02,0.0,0.005,0
NC,27605,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27606,CARY,0.0725,0.0475,0.02,0.0,0.005,0
NC,27607,CARY,0.0725,0.0475,0.02,0.0,0.005,0
NC,27608,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27609,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27610,KNIGHTDALE,0.0725,0.0475,0.02,0.0,0.005,0
NC,27611,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27612,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27613,RALEIGH,0.075,0.0475,0.0225,0.0,0.005,0
NC,27614,WAKE FOREST,0.0725,0.0475,0.02,0.0,0.005,0
NC,27615,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27616,WAKE FOREST,0.0725,0.0475,0.02,0.0,0.005,0
NC,27617,RALEIGH,0.075,0.0475,0.0225,0.0,0.005,0
NC,27619,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27620,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27622,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27623,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27624,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27625,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27626,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27627,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27628,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27629,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27634,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27635,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27636,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27640,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27650,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27656,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27658,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27661,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27668,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27675,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27676,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27690,GARNER,0.0725,0.0475,0.02,0.0,0.005,0
NC,27695,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27697,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27698,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27699,RALEIGH,0.0725,0.0475,0.02,0.0,0.005,0
NC,27701,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27702,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27703,RALEIGH,0.075,0.0475,0.0225,0.0,0.005,0
NC,27704,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27705,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27706,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27707,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27708,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27709,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27710,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27711,DURHAM CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27712,ORANGE CO TR,0.075,0.0475,0.0225,0.0,0.005,0
NC,27713,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27715,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27717,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27722,DURHAM,0.075,0.0475,0.0225,0.0,0.005,0
NC,27801,ROCKY MOUNT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27802,ROCKY MOUNT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27803,ROCKY MOUNT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27804,ROCKY MOUNT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27805,AHOSKIE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27806,AURORA,0.0675,0.0475,0.02,0.0,0.0,0
NC,27807,BAILEY,0.0675,0.0475,0.02,0.0,0.0,0
NC,27808,BATH,0.0675,0.0475,0.02,0.0,0.0,0
NC,27809,ROCKY MOUNT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27810,PONZER,0.0675,0.0475,0.02,0.0,0.0,0
NC,27811,PITT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27812,BETHEL,0.07,0.0475,0.0225,0.0,0.0,0
NC,27813,BLACK CREEK,0.0675,0.0475,0.02,0.0,0.0,0
NC,27814,BEAUFORT,0.0675,0.0475,0.02,0.0,0.0,0
NC,27815,EDGECOMBE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27816,CASTALIA,0.0675,0.0475,0.02,0.0,0.0,0
NC,27817,PITT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27818,COMO,0.07,0.0475,0.0225,0.0,0.0,0
NC,27819,CONETOE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27820,CONWAY,0.0675,0.0475,0.02,0.0,0.0,0
NC,27821,BEAUFORT,0.0675,0.0475,0.02,0.0,0.0,0
NC,27822,EDGECOMBE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27823,ENFIELD,0.07,0.0475,0.0225,0.0,0.0,0
NC,27824,ENGELHARD,0.0675,0.0475,0.02,0.0,0.0,0
NC,27825,EVERETTS,0.07,0.0475,0.0225,0.0,0.0,0
NC,27826,ENGELHARD,0.0675,0.0475,0.02,0.0,0.0,0
NC,27827,FALKLAND,0.07,0.0475,0.0225,0.0,0.0,0
NC,27828,FARMVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27829,FOUNTAIN,0.07,0.0475,0.0225,0.0,0.0,0
NC,27830,EUREKA,0.0675,0.0475,0.02,0.0,0.0,0
NC,27831,GARYSBURG,0.0675,0.0475,0.02,0.0,0.0,0
NC,27832,NORTHAMPTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27833,GREENVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27834,GREENVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27835,GREENVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27836,GREENVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27837,GRIMESLAND,0.07,0.0475,0.0225,0.0,0.0,0
NC,27839,HALIFAX,0.07,0.0475,0.0225,0.0,0.0,0
NC,27840,HAMILTON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27841,HASSELL,0.07,0.0475,0.0225,0.0,0.0,0
NC,27842,NORTHAMPTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27843,SPEED,0.07,0.0475,0.0225,0.0,0.0,0
NC,27844,HALIFAX,0.07,0.0475,0.0225,0.0,0.0,0
NC,27845,JACKSON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27846,JAMESVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27847,KELFORD,0.07,0.0475,0.0225,0.0,0.0,0
NC,27849,LEWISTON WOODVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27850,LITTLETON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27851,LUCAMA,0.0675,0.0475,0.02,0.0,0.0,0
NC,27852,MACCLESFIELD,0.07,0.0475,0.0225,0.0,0.0,0
NC,27853,NORTHAMPTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27855,MURFREESBORO,0.07,0.0475,0.0225,0.0,0.0,0
NC,27856,MOMEYER,0.0675,0.0475,0.02,0.0,0.0,0
NC,27857,OAK CITY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27858,GREENVILLE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27860,WASHINGTON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27861,MARTIN,0.07,0.0475,0.0225,0.0,0.0,0
NC,27862,SEVERN,0.0675,0.0475,0.02,0.0,0.0,0
NC,27863,GREENE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27864,PINETOPS,0.07,0.0475,0.0225,0.0,0.0,0
NC,27865,BEAUFORT,0.0675,0.0475,0.02,0.0,0.0,0
NC,27866,NORTHAMPTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27867,NORTHAMPTON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27868,RED OAK,0.0675,0.0475,0.02,0.0,0.0,0
NC,27869,BERTIE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27870,WELDON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27871,EVERETTS,0.07,0.0475,0.0225,0.0,0.0,0
NC,27872,KELFORD,0.07,0.0475,0.0225,0.0,0.0,0
NC,27873,SARATOGA,0.0675,0.0475,0.02,0.0,0.0,0
NC,27874,SCOTLAND NECK,0.07,0.0475,0.0225,0.0,0.0,0
NC,27875,PONZER,0.0675,0.0475,0.02,0.0,0.0,0
NC,27876,SEABOARD,0.0675,0.0475,0.02,0.0,0.0,0
NC,27877,SEVERN,0.0675,0.0475,0.02,0.0,0.0,0
NC,27878,SHARPSBURG,0.0675,0.0475,0.02,0.0,0.0,0
NC,27879,SIMPSON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27880,WILSON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27881,SPEED,0.07,0.0475,0.0225,0.0,0.0,0
NC,27882,SPRING HOPE,0.0675,0.0475,0.02,0.0,0.0,0
NC,27883,GREENE,0.07,0.0475,0.0225,0.0,0.0,0
NC,27884,PITT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27885,PONZER,0.0675,0.0475,0.02,0.0,0.0,0
NC,27886,LEGGETT,0.07,0.0475,0.0225,0.0,0.0,0
NC,27887,HALIFAX,0.07,0.0475,0.0225,0.0,0.0,0
NC,27888,WALSTONBURG,0.07,0.0475,0.0225,0.0,0.0,0
NC,27889,MARTIN,0.07,0.0475,0.0225,0.0,0.0,0
NC,27890,WELDON,0.07,0.0475,0.0225,0.0,0.0,0
NC,27891,WHITAKERS,0.07,0.0475,0.0225,0.0,0.0,0
NC,27892,BEAR GRASS,0.07,0.0475,0.0225,0.0,0.0,0
NC,27893,BLACK CREEK,0.0675,0.0475,0.02,0.0,0.0,0
NC,27894,WILSON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27895,WILSON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27896,WILSON,0.0675,0.0475,0.02,0.0,0.0,0
NC,27897,HERTFORD,0.07,0.0475,0.0225,0.0,0.0,0
NC,27906,ELIZABETH CITY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27907,ELIZABETH CITY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27909,ELIZABETH CITY,0.07,0.0475,0.0225,0.0,0.0,0
NC,27910,POWELLSVILLE,0.07,0.0475,0.0225,0.0,0.0,0
